Tilda UID,Brand,SKU,Category,Description,Photo,Price,Quantity,Editions,Parent UID
6537,Furla,9AFC1W-X200PM,women,Сумка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/9AFC1W-X200PM-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/9AFC1W-X200PM-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/9AFC1W-X200PM-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/9AFC1W-X200PM-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/9AFC1W-X200PM-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/9AFC1W-X200PM-5.jpg,5249,,,
6537-00,Furla,9AFC1W-X200PM,women,Сумка,,5249,100,size: 00,6537
15733,Versace,206896-IBALTR,women,Очки солнцезащитные,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/206896-IBALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/206896-IBALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/206896-IBALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/206896-IBALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/206896-IBALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/206896-IBALTR-5.jpg,5849,,,
15733-57,Versace,206896-IBALTR,women,Очки солнцезащитные,,5849,100,size: 57,15733
5813,Pinko,106933-NCALTR,women,Платье пляжное,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106933-NCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106933-NCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106933-NCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106933-NCALTR-3.jpg,2849,,,
5813-42-44,Pinko,106933-NCALTR,women,Платье пляжное,,2849,100,size: 42/44,5813
5813-44-46,Pinko,106933-NCALTR,women,Платье пляжное,,2849,100,size: 44/46,5813
5813-46-48,Pinko,106933-NCALTR,women,Платье пляжное,,2849,100,size: 46/48,5813
10607,Guess,100049-PCALTR,unisex,Очки солнцезащитные,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100049-PCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100049-PCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100049-PCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100049-PCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100049-PCALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100049-PCALTR-5.jpg,1099,,,
10607-66,Guess,100049-PCALTR,unisex,Очки солнцезащитные,,1099,100,size: 66,10607
11968,Coccinelle,105914-DCALTR,women,Сумка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105914-DCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105914-DCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105914-DCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105914-DCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105914-DCALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105914-DCALTR-5.jpg,4199,,,
11968-00,Coccinelle,105914-DCALTR,women,Сумка,,4199,100,size: 00,11968
14385,Boss,101228-UCALTR,women,Сумка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101228-UCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101228-UCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101228-UCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101228-UCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101228-UCALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101228-UCALTR-5.jpg,5949,,,
14385-00,Boss,101228-UCALTR,women,Сумка,,5949,100,size: 00,14385
18658,Armani Exchange,101988-ICALTR,women,Топ,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101988-ICALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101988-ICALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101988-ICALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101988-ICALTR-3.jpg,1249,,,
18658-42-44,Armani Exchange,101988-ICALTR,women,Топ,,1249,100,size: 42/44,18658
13903,Trussardi,109227-SCALTR,women,Сумка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109227-SCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109227-SCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109227-SCALTR-2.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109227-SCALTR-3.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109227-SCALTR-4.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109227-SCALTR-5.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/109227-SCALTR-6.jpg,2949,,,
13903-00,Trussardi,109227-SCALTR,women,Сумка,,2949,100,size: 00,13903
12611,Diesel,104462-SCALTR,men,Футболка,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104462-SCALTR-0.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104462-SCALTR-1.jpg https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104462-SCALTR-2.jpg,1399,,,
12611-46-48,Diesel,104462-SCALTR,men,Футболка,,1399,100,size: 46/48,12611
