id,title,description,gender,availability,inventory,condition,price,sale_price,link,image_link,brand,size,product_type,item_group_id
60359-42-44,Boss,Платье,women,in stock,100,new,"3199,00 TJS","3199,00 TJS",https://m.ququ.shop/product/101807-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101807-SCALTR-0.jpg,Boss,size: 42/44,Платье,60359
47399-46-48,Diesel,Джинсы,men,in stock,100,new,"5849,00 TJS","5849,00 TJS",https://m.ququ.shop/product/101598-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101598-WCALTR-0.jpg,Diesel,size: 46/48,Джинсы,47399
47399-48,Diesel,Джинсы,men,in stock,100,new,"5849,00 TJS","5849,00 TJS",https://m.ququ.shop/product/101598-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101598-WCALTR-0.jpg,Diesel,size: 48,Джинсы,47399
47399-48-50,Diesel,Джинсы,men,in stock,100,new,"5849,00 TJS","5849,00 TJS",https://m.ququ.shop/product/101598-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101598-WCALTR-0.jpg,Diesel,size: 48/50,Джинсы,47399
47399-50,Diesel,Джинсы,men,in stock,100,new,"5849,00 TJS","5849,00 TJS",https://m.ququ.shop/product/101598-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101598-WCALTR-0.jpg,Diesel,size: 50,Джинсы,47399
47399-52,Diesel,Джинсы,men,in stock,100,new,"5849,00 TJS","5849,00 TJS",https://m.ququ.shop/product/101598-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101598-WCALTR-0.jpg,Diesel,size: 52,Джинсы,47399
50290-40,Hugo,Кроссовки,men,in stock,100,new,"2799,00 TJS","2799,00 TJS",https://m.ququ.shop/product/106700-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106700-YCALTR-0.jpg,Hugo,size: 40,Кроссовки,50290
50290-41,Hugo,Кроссовки,men,in stock,100,new,"2799,00 TJS","2799,00 TJS",https://m.ququ.shop/product/106700-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106700-YCALTR-0.jpg,Hugo,size: 41,Кроссовки,50290
50290-42,Hugo,Кроссовки,men,in stock,100,new,"2799,00 TJS","2799,00 TJS",https://m.ququ.shop/product/106700-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106700-YCALTR-0.jpg,Hugo,size: 42,Кроссовки,50290
50290-43,Hugo,Кроссовки,men,in stock,100,new,"2799,00 TJS","2799,00 TJS",https://m.ququ.shop/product/106700-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106700-YCALTR-0.jpg,Hugo,size: 43,Кроссовки,50290
50290-44,Hugo,Кроссовки,men,in stock,100,new,"2799,00 TJS","2799,00 TJS",https://m.ququ.shop/product/106700-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106700-YCALTR-0.jpg,Hugo,size: 44,Кроссовки,50290
50290-45,Hugo,Кроссовки,men,in stock,100,new,"2799,00 TJS","2799,00 TJS",https://m.ququ.shop/product/106700-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106700-YCALTR-0.jpg,Hugo,size: 45,Кроссовки,50290
"59537-39,5",Armani Exchange,Кроссовки,men,in stock,100,new,"3099,00 TJS","3099,00 TJS",https://m.ququ.shop/product/106882-FCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106882-FCALTR-0.jpg,Armani Exchange,"size: 39,5",Кроссовки,59537
59113-54-56,Boss,Рубашка,men,in stock,100,new,"1899,00 TJS","1899,00 TJS",https://m.ququ.shop/product/101755-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101755-TCALTR-0.jpg,Boss,size: 54/56,Рубашка,59113
40858-42-44,Diesel,Джинсы,women,in stock,100,new,"3849,00 TJS","3849,00 TJS",https://m.ququ.shop/product/100259-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100259-XCALTR-0.jpg,Diesel,size: 42/44,Джинсы,40858
40858-46,Diesel,Джинсы,women,in stock,100,new,"3849,00 TJS","3849,00 TJS",https://m.ququ.shop/product/100259-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100259-XCALTR-0.jpg,Diesel,size: 46,Джинсы,40858
40858-46-48,Diesel,Джинсы,women,in stock,100,new,"3849,00 TJS","3849,00 TJS",https://m.ququ.shop/product/100259-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100259-XCALTR-0.jpg,Diesel,size: 46/48,Джинсы,40858
MK–8784-00,MICHAEL KORS,Часы наручные,men,in stock,100,new,"2949,00 TJS","2949,00 TJS",https://m.ququ.shop/product/487-8–KM,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/MK-8784-0.jpg,MICHAEL KORS,size: 00,Часы,MK–8784
34217-48-50,Emporio Armani,Брюки,women,in stock,100,new,"8049,00 TJS","8049,00 TJS",https://m.ququ.shop/product/102144-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102144-TCALTR-0.jpg,Emporio Armani,size: 48/50,Брюки,34217
59790-48,Love Moschino,Футболка,women,in stock,100,new,"3349,00 TJS","3349,00 TJS",https://m.ququ.shop/product/106688-ECALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106688-ECALTR-0.jpg,Love Moschino,size: 48,Футболка,59790
56081-46-48,Emporio Armani,Футболка,men,in stock,100,new,"3149,00 TJS","3149,00 TJS",https://m.ququ.shop/product/105210-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105210-XCALTR-0.jpg,Emporio Armani,size: 46/48,Футболка,56081
56081-48-50,Emporio Armani,Футболка,men,in stock,100,new,"3149,00 TJS","3149,00 TJS",https://m.ququ.shop/product/105210-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105210-XCALTR-0.jpg,Emporio Armani,size: 48/50,Футболка,56081
56081-50-52,Emporio Armani,Футболка,men,in stock,100,new,"3149,00 TJS","3149,00 TJS",https://m.ququ.shop/product/105210-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105210-XCALTR-0.jpg,Emporio Armani,size: 50/52,Футболка,56081
56081-52-54,Emporio Armani,Футболка,men,in stock,100,new,"3149,00 TJS","3149,00 TJS",https://m.ququ.shop/product/105210-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/105210-XCALTR-0.jpg,Emporio Armani,size: 52/54,Футболка,56081
50221-54-56,Hugo,Рубашка,men,in stock,100,new,"3049,00 TJS","3049,00 TJS",https://m.ququ.shop/product/102896-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102896-VCALTR-0.jpg,Hugo,size: 54/56,Рубашка,50221
28647-38,Max&Co,Рубашка,women,in stock,100,new,"2149,00 TJS","2149,00 TJS",https://m.ququ.shop/product/106982-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106982-VCALTR-0.jpg,Max&Co,size: 38,Рубашка,28647
28647-40,Max&Co,Рубашка,women,in stock,100,new,"2149,00 TJS","2149,00 TJS",https://m.ququ.shop/product/106982-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106982-VCALTR-0.jpg,Max&Co,size: 40,Рубашка,28647
28647-42,Max&Co,Рубашка,women,in stock,100,new,"2149,00 TJS","2149,00 TJS",https://m.ququ.shop/product/106982-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106982-VCALTR-0.jpg,Max&Co,size: 42,Рубашка,28647
28647-44,Max&Co,Рубашка,women,in stock,100,new,"2149,00 TJS","2149,00 TJS",https://m.ququ.shop/product/106982-VCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106982-VCALTR-0.jpg,Max&Co,size: 44,Рубашка,28647
58394-00,Moschino,Платок,women,in stock,100,new,"4299,00 TJS","4299,00 TJS",https://m.ququ.shop/product/108264-XCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/108264-XCALTR-0.jpg,Moschino,size: 00,Платок,58394
59037-46-48,Boss,Футболки 3 шт.,men,in stock,100,new,"899,00 TJS","899,00 TJS",https://m.ququ.shop/product/101976-GCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101976-GCALTR-0.jpg,Boss,size: 46/48,Футболки,59037
59037-48-50,Boss,Футболки 3 шт.,men,in stock,100,new,"899,00 TJS","899,00 TJS",https://m.ququ.shop/product/101976-GCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101976-GCALTR-0.jpg,Boss,size: 48/50,Футболки,59037
43504-40,Hugo,Кроссовки,men,in stock,100,new,"3649,00 TJS","3649,00 TJS",https://m.ququ.shop/product/103629-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103629-YCALTR-0.jpg,Hugo,size: 40,Кроссовки,43504
43504-41,Hugo,Кроссовки,men,in stock,100,new,"3649,00 TJS","3649,00 TJS",https://m.ququ.shop/product/103629-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103629-YCALTR-0.jpg,Hugo,size: 41,Кроссовки,43504
43504-42,Hugo,Кроссовки,men,in stock,100,new,"3649,00 TJS","3649,00 TJS",https://m.ququ.shop/product/103629-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103629-YCALTR-0.jpg,Hugo,size: 42,Кроссовки,43504
43504-43,Hugo,Кроссовки,men,in stock,100,new,"3649,00 TJS","3649,00 TJS",https://m.ququ.shop/product/103629-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103629-YCALTR-0.jpg,Hugo,size: 43,Кроссовки,43504
43504-44,Hugo,Кроссовки,men,in stock,100,new,"3649,00 TJS","3649,00 TJS",https://m.ququ.shop/product/103629-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103629-YCALTR-0.jpg,Hugo,size: 44,Кроссовки,43504
43504-45,Hugo,Кроссовки,men,in stock,100,new,"3649,00 TJS","3649,00 TJS",https://m.ququ.shop/product/103629-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103629-YCALTR-0.jpg,Hugo,size: 45,Кроссовки,43504
43504-46,Hugo,Кроссовки,men,in stock,100,new,"3649,00 TJS","3649,00 TJS",https://m.ququ.shop/product/103629-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103629-YCALTR-0.jpg,Hugo,size: 46,Кроссовки,43504
34961-31-L32,Boss,Джинсы,men,in stock,100,new,"2849,00 TJS","2849,00 TJS",https://m.ququ.shop/product/106269-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106269-TCALTR-0.jpg,Boss,size: 31/L32,Джинсы,34961
34961-32-L32,Boss,Джинсы,men,in stock,100,new,"2849,00 TJS","2849,00 TJS",https://m.ququ.shop/product/106269-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106269-TCALTR-0.jpg,Boss,size: 32/L32,Джинсы,34961
34961-33-L32,Boss,Джинсы,men,in stock,100,new,"2849,00 TJS","2849,00 TJS",https://m.ququ.shop/product/106269-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106269-TCALTR-0.jpg,Boss,size: 33/L32,Джинсы,34961
34961-34-L32,Boss,Джинсы,men,in stock,100,new,"2849,00 TJS","2849,00 TJS",https://m.ququ.shop/product/106269-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106269-TCALTR-0.jpg,Boss,size: 34/L32,Джинсы,34961
34961-31-L34,Boss,Джинсы,men,in stock,100,new,"2849,00 TJS","2849,00 TJS",https://m.ququ.shop/product/106269-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106269-TCALTR-0.jpg,Boss,size: 31/L34,Джинсы,34961
34961-32-L34,Boss,Джинсы,men,in stock,100,new,"2849,00 TJS","2849,00 TJS",https://m.ququ.shop/product/106269-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106269-TCALTR-0.jpg,Boss,size: 32/L34,Джинсы,34961
34961-33-L34,Boss,Джинсы,men,in stock,100,new,"2849,00 TJS","2849,00 TJS",https://m.ququ.shop/product/106269-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106269-TCALTR-0.jpg,Boss,size: 33/L34,Джинсы,34961
34961-34-L34,Boss,Джинсы,men,in stock,100,new,"2849,00 TJS","2849,00 TJS",https://m.ququ.shop/product/106269-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106269-TCALTR-0.jpg,Boss,size: 34/L34,Джинсы,34961
34961-34-L36,Boss,Джинсы,men,in stock,100,new,"2849,00 TJS","2849,00 TJS",https://m.ququ.shop/product/106269-TCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/106269-TCALTR-0.jpg,Boss,size: 34/L36,Джинсы,34961
59764-58,Armani Exchange,Очки солнцезащитные,men,in stock,100,new,"2199,00 TJS","2199,00 TJS",https://m.ququ.shop/product/102580-BDALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/102580-BDALTR-0.jpg,Armani Exchange,size: 58,Очки,59764
51749-60,Versace,Очки солнцезащитные,women,in stock,100,new,"6049,00 TJS","6049,00 TJS",https://m.ququ.shop/product/206596-IBALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/206596-IBALTR-0.jpg,Versace,size: 60,Очки,51749
60323-37,Liu Jo,Кеды,women,in stock,100,new,"3999,00 TJS","3999,00 TJS",https://m.ququ.shop/product/104073-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104073-YCALTR-0.jpg,Liu Jo,size: 37,Кеды,60323
59725-40-42,Armani Exchange,Футболка,women,in stock,100,new,"1399,00 TJS","1399,00 TJS",https://m.ququ.shop/product/103005-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103005-UCALTR-0.jpg,Armani Exchange,size: 40/42,Футболка,59725
59725-42-44,Armani Exchange,Футболка,women,in stock,100,new,"1399,00 TJS","1399,00 TJS",https://m.ququ.shop/product/103005-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103005-UCALTR-0.jpg,Armani Exchange,size: 42/44,Футболка,59725
59725-44-46,Armani Exchange,Футболка,women,in stock,100,new,"1399,00 TJS","1399,00 TJS",https://m.ququ.shop/product/103005-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103005-UCALTR-0.jpg,Armani Exchange,size: 44/46,Футболка,59725
59725-46-48,Armani Exchange,Футболка,women,in stock,100,new,"1399,00 TJS","1399,00 TJS",https://m.ququ.shop/product/103005-UCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103005-UCALTR-0.jpg,Armani Exchange,size: 46/48,Футболка,59725
52659-39,Aeronautica Militare,Кроссовки,men,in stock,100,new,"2599,00 TJS","2599,00 TJS",https://m.ququ.shop/product/104503-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104503-ADALTR-0.jpg,Aeronautica Militare,size: 39,Кроссовки,52659
52659-40,Aeronautica Militare,Кроссовки,men,in stock,100,new,"2599,00 TJS","2599,00 TJS",https://m.ququ.shop/product/104503-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104503-ADALTR-0.jpg,Aeronautica Militare,size: 40,Кроссовки,52659
52659-41,Aeronautica Militare,Кроссовки,men,in stock,100,new,"2599,00 TJS","2599,00 TJS",https://m.ququ.shop/product/104503-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104503-ADALTR-0.jpg,Aeronautica Militare,size: 41,Кроссовки,52659
52659-42,Aeronautica Militare,Кроссовки,men,in stock,100,new,"2599,00 TJS","2599,00 TJS",https://m.ququ.shop/product/104503-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104503-ADALTR-0.jpg,Aeronautica Militare,size: 42,Кроссовки,52659
52659-43,Aeronautica Militare,Кроссовки,men,in stock,100,new,"2599,00 TJS","2599,00 TJS",https://m.ququ.shop/product/104503-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104503-ADALTR-0.jpg,Aeronautica Militare,size: 43,Кроссовки,52659
52659-44,Aeronautica Militare,Кроссовки,men,in stock,100,new,"2599,00 TJS","2599,00 TJS",https://m.ququ.shop/product/104503-ADALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104503-ADALTR-0.jpg,Aeronautica Militare,size: 44,Кроссовки,52659
47521-29-L32,Diesel,Джинсы,men,in stock,100,new,"4199,00 TJS","4199,00 TJS",https://m.ququ.shop/product/100762-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100762-WCALTR-0.jpg,Diesel,size: 29/L32,Джинсы,47521
47521-30-L32,Diesel,Джинсы,men,in stock,100,new,"4199,00 TJS","4199,00 TJS",https://m.ququ.shop/product/100762-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/100762-WCALTR-0.jpg,Diesel,size: 30/L32,Джинсы,47521
56860-36,Coccinelle,Кеды,women,in stock,100,new,"3699,00 TJS","3699,00 TJS",https://m.ququ.shop/product/9ASY0W-X200PM,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/9ASY0W-X200PM-0.jpg,Coccinelle,size: 36,Кеды,56860
56860-37,Coccinelle,Кеды,women,in stock,100,new,"3699,00 TJS","3699,00 TJS",https://m.ququ.shop/product/9ASY0W-X200PM,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/9ASY0W-X200PM-0.jpg,Coccinelle,size: 37,Кеды,56860
56860-38,Coccinelle,Кеды,women,in stock,100,new,"3699,00 TJS","3699,00 TJS",https://m.ququ.shop/product/9ASY0W-X200PM,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/9ASY0W-X200PM-0.jpg,Coccinelle,size: 38,Кеды,56860
47251-40-42,Diesel,Джинсы,women,in stock,100,new,"4949,00 TJS","4949,00 TJS",https://m.ququ.shop/product/101688-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101688-WCALTR-0.jpg,Diesel,size: 40/42,Джинсы,47251
47251-46,Diesel,Джинсы,women,in stock,100,new,"4949,00 TJS","4949,00 TJS",https://m.ququ.shop/product/101688-WCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/101688-WCALTR-0.jpg,Diesel,size: 46,Джинсы,47251
58487-50,Love Moschino,Юбка,women,in stock,100,new,"4799,00 TJS","4799,00 TJS",https://m.ququ.shop/product/201409-ECALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/201409-ECALTR-0.jpg,Love Moschino,size: 50,Юбка,58487
60422-40,Moschino Couture,Кеды,men,in stock,100,new,"9599,00 TJS","9599,00 TJS",https://m.ququ.shop/product/103611-YCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/103611-YCALTR-0.jpg,Moschino Couture,size: 40,Кеды,60422
29075-40,Love Moschino,Платье,women,in stock,100,new,"5599,00 TJS","5599,00 TJS",https://m.ququ.shop/product/104468-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104468-SCALTR-0.jpg,Love Moschino,size: 40,Платье,29075
29075-42,Love Moschino,Платье,women,in stock,100,new,"5599,00 TJS","5599,00 TJS",https://m.ququ.shop/product/104468-SCALTR,https://storage.googleapis.com/static.ququ.shop/img/product/600x866/104468-SCALTR-0.jpg,Love Moschino,size: 42,Платье,29075
